Bin_name	MEROPS_family	domain_name	Abundance
700mSIPHEX1_3	subfamily S41A unassigned peptidases | Marinobacter sp. C18 | S41.UPA	MER1346471	1
700mSIPHEX1_3	subfamily S41A unassigned peptidases | Marinobacter sp. DSM 26291 | S41.UPA	MER1346475	1
700mSIPHEX1_3	subfamily S41A unassigned peptidases | Marinobacter sp. MCTG268 | S41.UPA	MER1346443	1
700mSIPHEX1_3	subfamily S49B unassigned peptidases | Marinobacter algicola | S49.UPB	MER0105800	2
700mSIPHEX1_3	subfamily S49B unassigned peptidases | Marinobacter algicola | S49.UPB	MER1068282	2
700mSIPHEX1_3	subfamily S49B unassigned peptidases | Marinobacter salarius | S49.UPB	MER1070217	2
700mSIPHEX1_3	subfamily S49B unassigned peptidases | Marinobacter salarius | S49.UPB	MER1070644	2
700mSIPHEX1_3	subfamily S49C unassigned peptidases | Marinobacter algicola | S49.UPC	MER1072591	1
700mSIPHEX1_3	subfamily S8A unassigned peptidases | Marinobacter algicola | S08.UPA	MER0176979	1
700mSIPHEX1_3	subfamily S8A unassigned peptidases | Marinobacter salarius | S08.UPA	MER0969203	2
700mSIPHEX1_3	subfamily S8A unassigned peptidases | Marinobacter salarius | S08.UPA	MER0975604	2
700mSIPHEX1_3	subfamily S9B non-peptidase homologues | Marinobacter algicola | S09.UNB	MER1001527	1
700mSIPHEX1_3	subfamily T1A unassigned peptidases | Marinobacter lipolyticus | T01.UPA	MER1091480	1
700mSIPHEX1_3	subfamily T1A unassigned peptidases | Marinobacter nanhaiticus | T01.UPA	MER1090364	1
700mSIPHEX1_3	subfamily T1A unassigned peptidases | Marinobacter similis | T01.UPA	MER1093918	1
700mSIPHEX1_3	subfamily T1A unassigned peptidases | Marinobacter sp. AK21 | T01.UPA	MER1088675	1
700mSIPHEX1_3	subfamily T1B unassigned peptidases | Marinobacter santoriniensis | T01.UPB	MER1090485	1
700mSIPHEX1_3	subfamily T1B unassigned peptidases | Marinobacter sp. BSs20148 | T01.UPB	MER1094223	1
700mSIPHEX1_3	type 4 prepilin peptidase 1 | Marinobacter algicola | A24.001	MER0123751	1
700mSIPHEX1_3	urease | Halomonas anticariensis | M38.982	MER0859931	1
700mSIPHEX1_3	urease | Halomonas boliviensis | M38.982	MER0872235	1
700mSIPHEX1_3	urease | Halomonas campaniensis | M38.982	MER0873508	1
700mSIPHEX1_3	urease | Halomonas hydrothermalis | M38.982	MER0859404	1
700mSIPHEX1_3	urease | Halomonas meridiana | M38.982	MER0869254	1
700mSIPHEX1_3	urease | Halomonas sp. A3H3 | M38.982	MER0868990	1
700mSIPHEX1_3	urease | Halomonas sp. GFAJ-1 | M38.982	MER0868279	1
700mSIPHEX1_3	urease | Halomonas sp. HAL1 | M38.982	MER0871059	1
700mSIPHEX1_3	urease | Halomonas sp. KHS3 | M38.982	MER0867309	1
700mSIPHEX1_3	urease | Halomonas sp. KO116 | M38.982	MER0874321	1
700mSIPHEX1_3	urease | Halomonas sp. R57-5 | M38.982	MER0859076	1
700mSIPHEX1_3	urease | Halomonas sp. TD01 | M38.982	MER0863612	1
700mSIPHEX1_3	urease | Halomonas titanicae | M38.982	MER0865303	1
700mSIPHEX1_3	urease | Marinobacter adhaerens | M38.982	MER0134967	1
700mSIPHEX1_3	urease | Marinobacter algicola | M38.982	MER0864728	1
700mSIPHEX1_3	urease | Marinobacter hydrocarbonoclasticus | M38.982	MER0076839	1
700mSIPHEX1_3	urease | Marinobacter manganoxydans | M38.982	MER0869844	1
700mSIPHEX1_3	urease | Marinobacter nanhaiticus | M38.982	MER0863154	1
700mSIPHEX1_3	urease | Marinobacter santoriniensis | M38.982	MER0861604	1
700mSIPHEX1_3	urease | Marinobacter sp. AK21 | M38.982	MER0866983	1
700mSIPHEX1_3	urease | Marinobacter sp. BSs20148 | M38.982	MER0873572	1
700mSIPHEX1_3	urease | Marinobacter sp. C1S70 | M38.982	MER0865554	1
700mSIPHEX1_3	urease | Marinobacter sp. ELB17 | M38.982	MER0869086	1
700mSIPHEX1_3	urease | Marinobacter sp. EN3 | M38.982	MER0873536	1
700mSIPHEX1_3	urease | Marinobacter sp. ES-1 | M38.982	MER0864004	1
700mSIPHEX1_3	urease | Marinobacter sp. EVN1 | M38.982	MER0873350	1
700mSIPHEX1_8	C-terminal processing peptidase-3 | Roseobacter sp. MED193 | S41.004	MER0060813	1
700mSIPHEX1_8	C-terminal processing peptidase-3 | Roseobacter sp. SK209-2-6 | S41.004	MER0105451	1
700mSIPHEX1_8	CTP synthetase |  | C26.964	MER0449491	2
700mSIPHEX1_8	CTP synthetase |  | C26.964	MER0450018	2
700mSIPHEX1_8	CTP synthetase | Oceanibulbus indolifex | C26.964	MER0449474	1
700mSIPHEX1_8	CTP synthetase | Phaeobacter gallaeciensis | C26.964	MER0449162	1
700mSIPHEX1_8	CTP synthetase | Roseobacter sp. MED193 | C26.964	MER0450062	1
700mSIPHEX1_8	CTP synthetase | Roseobacter sp. SK209-2-6 | C26.964	MER0449932	1
700mSIPHEX1_8	CTP synthetase | Ruegeria sp. R11 | C26.964	MER0448767	1
700mSIPHEX1_8	CTP synthetase | Ruegeria sp. TW15 | C26.964	MER0450113	1
700mSIPHEX1_8	CTP synthetase | Silicibacter pomeroyi | C26.964	MER0174339	1
700mSIPHEX1_8	CTP synthetase | Silicibacter sp. TM1040 | C26.964	MER0449375	1
700mSIPHEX1_8	CTP synthetase | Silicibacter sp. TrichCH4B | C26.964	MER0449345	1
700mSIPHEX1_8	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0068667	8
700mSIPHEX1_8	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475283	8
700mSIPHEX1_8	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475293	8
700mSIPHEX1_8	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475311	8
700mSIPHEX1_8	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475313	8
700mSIPHEX1_8	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475420	8
700mSIPHEX1_8	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475475	8
700mSIPHEX1_8	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0504420	8
700mSIPHEX1_8	FtsH peptidase | Leisingera methylohalidivorans | M41.001	MER0504438	1
700mSIPHEX1_8	GMP synthase |  | C26.957	MER0443696	1
700mSIPHEX1_8	GMP synthase | Phaeobacter gallaeciensis | C26.957	MER0443778	1
700mSIPHEX1_8	GMP synthase | Roseobacter sp. MED193 | C26.957	MER0443807	1
700mSIPHEX1_8	GMP synthase | Ruegeria sp. R11 | C26.957	MER0443673	1
700mSIPHEX1_8	HslV component of HslUV peptidase | Phaeobacter gallaeciensis | T01.006	MER0123909	1
700mSIPHEX1_8	HslV component of HslUV peptidase | Roseobacter sp. MED193 | T01.006	MER0060817	1
700mSIPHEX1_8	HslV component of HslUV peptidase | Roseobacter sp. SK209-2-6 | T01.006	MER0144858	1
700mSIPHEX1_8	HslV component of HslUV peptidase | Ruegeria sp. R11 | T01.006	MER0161657	1
700mSIPHEX1_8	HslV component of HslUV peptidase | Silicibacter sp. TM1040 | T01.006	MER0049036	1
700mSIPHEX1_8	HslV component of HslUV peptidase | Silicibacter sp. TrichCH4B | T01.006	MER0238777	1
700mSIPHEX1_8	HtrA stress response protease | {Brucella-type} | S01.442	MER0060818	1
700mSIPHEX1_8	Lon-A peptidase |  | S16.001	MER0166787	1
700mSIPHEX1_8	Lon-A peptidase | Leisingera methylohalidivorans | S16.001	MER0504419	1
700mSIPHEX1_8	Lon-A peptidase | Phaeobacter gallaeciensis | S16.001	MER0120472	1
700mSIPHEX1_8	Lon-A peptidase | Roseobacter sp. MED193 | S16.001	MER0060816	1
700mSIPHEX1_8	Lon-A peptidase | Roseobacter sp. SK209-2-6 | S16.001	MER0108886	1
700mSIPHEX1_8	Lon-A peptidase | Ruegeria sp. R11 | S16.001	MER0162083	1
700mSIPHEX1_8	Lon-A peptidase | Silicibacter sp. TM1040 | S16.001	MER0055529	1
700mSIPHEX1_8	Lon-A peptidase | Silicibacter sp. TrichCH4B | S16.001	MER0360381	1
700mSIPHEX1_8	Mername-AA292 peptidase | Roseobacter sp. MED193 | M23.009	MER0063814	1
700mSIPHEX1_8	RC1339 g.p. | {Rickettsia conorii} | A32.002	MER0241785	1
700mSIPHEX1_8	TRP3 protein | Roseobacter sp. MED193 | C26.959	MER0435972	1
700mSIPHEX1_8	TldD peptidase | {Escherichia coli} | M103.001	MER0172540	1
700mSIPHEX1_8	YMXG peptidase | Roseobacter sp. MED193 | M16.019	MER0063068	1
700mSIPHEX1_8	amidophosphoribosyltransferase precursor | Roseobacter sp. MED193 | C44.001	MER0117256	1
700mSIPHEX1_8	amidophosphoribosyltransferase precursor | Roseobacter sp. SK209-2-6 | C44.001	MER0124328	1
700mSIPHEX1_8	cephalosporin C acylase precursor | Roseobacter sp. MED193 | S45.003	MER0109848	1
700mSIPHEX1_8	dihydropyrimidinase | Leisingera methylohalidivorans | M38.973	MER0504399	1
700mSIPHEX1_8	dihydropyrimidinase | Leisingera sp. ANG-M1 | M38.973	MER0863851	1
700mSIPHEX1_8	dihydropyrimidinase | Leisingera sp. ANG-M7 | M38.973	MER0874569	1
700mSIPHEX1_8	dihydropyrimidinase | Leisingera sp. ANG-Vp | M38.973	MER0864882	1
700mSIPHEX1_8	dihydropyrimidinase | Leisingera sp. ANG1 | M38.973	MER0870488	1
700mSIPHEX1_8	dihydropyrimidinase | Phaeobacter gallaeciensis | M38.973	MER0506783	1
700mSIPHEX1_8	dihydropyrimidinase | Phaeobacter inhibens | M38.973	MER0868294	1
700mSIPHEX1_8	dihydropyrimidinase | Ruegeria sp. R11 | M38.973	MER0861072	1
700mSIPHEX1_8	dihydropyrimidinase | Silicibacter sp. TM1040 | M38.973	MER0068881	1
700mSIPHEX1_8	esterase EstB | Roseobacter sp. MED193 | S12.950	MER0420684	1
700mSIPHEX1_8	family A8 unassigned peptidases | Roseobacter sp. MED193 | A08.UPW	MER0063242	1
700mSIPHEX1_8	family C26 unassigned peptidases |  | C26.UPW	MER0441297	1
700mSIPHEX1_8	family C26 unassigned peptidases | Leisingera methylohalidivorans | C26.UPW	MER0504411	1
700mSIPHEX1_8	family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0441800	4
700mSIPHEX1_8	family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0444243	4
700mSIPHEX1_8	family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0449330	4
700mSIPHEX1_8	family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0451023	4
700mSIPHEX1_8	family C26 unassigned peptidases | Roseobacter sp. SK209-2-6 | C26.UPW	MER0440935	3
700mSIPHEX1_8	family C26 unassigned peptidases | Roseobacter sp. SK209-2-6 | C26.UPW	MER0443917	3
700mSIPHEX1_8	family C26 unassigned peptidases | Roseobacter sp. SK209-2-6 | C26.UPW	MER0451209	3
700mSIPHEX1_8	family C26 unassigned peptidases | Silicibacter pomeroyi | C26.UPW	MER0068785	1
700mSIPHEX1_8	family C26 unassigned peptidases | Silicibacter sp. TrichCH4B | C26.UPW	MER0440972	1
700mSIPHEX1_8	family C44 non-peptidase homologues | Roseobacter sp. MED193 | C44.UNW	MER0171024	1
700mSIPHEX1_8	family C56 non-peptidase homologues | Roseobacter sp. MED193 | C56.UNW	MER0172758	1
700mSIPHEX1_8	family I87 unassigned peptidase inhibitors | Leisingera sp. ANG-M1 | I87.UPW	MER0805410	1
700mSIPHEX1_8	family I87 unassigned peptidase inhibitors | Roseobacter sp. MED193 | I87.UPW	MER0799849	1
700mSIPHEX1_8	family I87 unassigned peptidase inhibitors | Roseobacter sp. SK209-2-6 | I87.UPW	MER0802322	1
700mSIPHEX1_8	family M103 non-peptidase homologues | Roseobacter sp. MED193 | M103.UNW	MER0105766	1
700mSIPHEX1_8	family M17 unassigned peptidases | Roseobacter sp. MED193 | M17.UPW	MER0083398	1
700mSIPHEX1_8	family M20 unassigned peptidases | Leisingera methylohalidivorans | M20.UPW	MER0504398	1
700mSIPHEX1_8	family M20 unassigned peptidases | Roseobacter sp. MED193 | M20.UPW	MER0063555	1
700mSIPHEX1_8	family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0117255	4
700mSIPHEX1_8	family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0118055	4
700mSIPHEX1_8	family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0125849	4
700mSIPHEX1_8	family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0171145	4
700mSIPHEX1_8	family M24 non-peptidase homologues | Phaeobacter gallaeciensis | M24.UNW	MER0483569	1
700mSIPHEX1_8	family M24 non-peptidase homologues | Roseobacter sp. MED193 | M24.UNW	MER0083406	2
700mSIPHEX1_8	family M24 non-peptidase homologues | Roseobacter sp. MED193 | M24.UNW	MER0483531	2
700mSIPHEX1_8	family M24 non-peptidase homologues | Ruegeria sp. R11 | M24.UNW	MER0483720	1
700mSIPHEX1_8	family M32 unassigned peptidases | Roseobacter sp. MED193 | M32.UPW	MER0083399	1
700mSIPHEX1_8	family M32 unassigned peptidases | Roseobacter sp. MedPE-SWde | M32.UPW	MER1018912	1
700mSIPHEX1_8	family M38 unassigned peptidases | Silicibacter pomeroyi | M38.UPW	MER0174358	1
700mSIPHEX1_8	family M41 unassigned peptidases |  | M41.UPW	MER0141550	1
700mSIPHEX1_8	family M41 unassigned peptidases | Leisingera sp. ANG-M1 | M41.UPW	MER0878563	1
700mSIPHEX1_8	family M41 unassigned peptidases | Leisingera sp. ANG-M7 | M41.UPW	MER0875541	1
700mSIPHEX1_8	family M41 unassigned peptidases | Leisingera sp. ANG-Vp | M41.UPW	MER0874167	1
700mSIPHEX1_8	family M41 unassigned peptidases | Leisingera sp. ANG1 | M41.UPW	MER0877701	1
700mSIPHEX1_8	family M41 unassigned peptidases | Roseobacter sp. MED193 | M41.UPW	MER0105571	1
700mSIPHEX1_8	family M50 unassigned peptidases | Roseobacter sp. MED193 | M50.UPW	MER0896353	1
700mSIPHEX1_8	family M74 unassigned peptidases | Roseobacter sp. MED193 | M74.UPW	MER0083403	1
700mSIPHEX1_8	family M74 unassigned peptidases | Roseobacter sp. MedPE-SWde | M74.UPW	MER1263389	1
700mSIPHEX1_8	family S11 unassigned peptidases | Roseobacter sp. MED193 | S11.UPW	MER0083408	1
700mSIPHEX1_8	family S14 unassigned peptidases |  | S14.UPW	MER1319680	4
700mSIPHEX1_8	family S14 unassigned peptidases |  | S14.UPW	MER1320545	4
700mSIPHEX1_8	family S14 unassigned peptidases |  | S14.UPW	MER1320661	4
700mSIPHEX1_8	family S14 unassigned peptidases |  | S14.UPW	MER1320901	4
700mSIPHEX1_8	family S14 unassigned peptidases | Leisingera sp. ANG-M1 | S14.UPW	MER1017579	1
700mSIPHEX1_8	family S14 unassigned peptidases | Leisingera sp. ANG-M7 | S14.UPW	MER1015161	1
700mSIPHEX1_8	family S14 unassigned peptidases | Leisingera sp. ANG-Vp | S14.UPW	MER1016944	1
700mSIPHEX1_8	family S14 unassigned peptidases | Leisingera sp. ANG1 | S14.UPW	MER1015934	1
700mSIPHEX1_8	family S14 unassigned peptidases | Nannochloropsis gaditana | S14.UPW	MER1018576	1
700mSIPHEX1_8	family S14 unassigned peptidases | Phaeobacter inhibens | S14.UPW	MER1015002	1
700mSIPHEX1_8	family S14 unassigned peptidases | Phaeobacter sp. S26 | S14.UPW	MER1017652	1
700mSIPHEX1_8	family S14 unassigned peptidases | Ponticoccus sp. UMTAT08 | S14.UPW	MER1013310	1
700mSIPHEX1_8	family S14 unassigned peptidases | Roseovarius mucosus | S14.UPW	MER1018706	1
700mSIPHEX1_8	family S14 unassigned peptidases | Roseovarius sp. HI0049 | S14.UPW	MER1320003	1
700mSIPHEX1_8	family S14 unassigned peptidases | Ruegeria mobilis | S14.UPW	MER1014161	1
700mSIPHEX1_8	family S14 unassigned peptidases | Shimia abyssi | S14.UPW	MER1320489	1
700mSIPHEX1_8	family S14 unassigned peptidases | Sulfitobacter mediterraneus | S14.UPW	MER1018502	1
700mSIPHEX1_8	family S14 unassigned peptidases | Sulfitobacter pseudonitzschiae | S14.UPW	MER1018866	1
700mSIPHEX1_8	family S14 unassigned peptidases | Sulfitobacter sp. CB2047 | S14.UPW	MER1016858	1
700mSIPHEX1_8	family S15 non-peptidase homologues |  | S15.UNW	MER1019524	2
700mSIPHEX1_8	family S15 non-peptidase homologues |  | S15.UNW	MER1021646	2
700mSIPHEX1_8	family S15 non-peptidase homologues | Leisingera methylohalidivorans | S15.UNW	MER1019523	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Leisingera sp. ANG-M1 | S15.UNW	MER1022219	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Leisingera sp. ANG-M7 | S15.UNW	MER1024677	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Leisingera sp. ANG-Vp | S15.UNW	MER1023129	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Leisingera sp. ANG1 | S15.UNW	MER1024554	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Phaeobacter gallaeciensis | S15.UNW	MER1022102	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Phaeobacter inhibens | S15.UNW	MER1020006	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Roseobacter sp. AzwK-3b | S15.UNW	MER1025887	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Roseovarius mucosus | S15.UNW	MER1019634	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Roseovarius sp. 217 | S15.UNW	MER1026909	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Roseovarius sp. BRH_c41 | S15.UNW	MER1024332	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Roseovarius sp. TM1035 | S15.UNW	MER1022177	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Ruegeria mobilis | S15.UNW	MER1022384	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Ruegeria sp. ANG-S4 | S15.UNW	MER1023597	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Ruegeria sp. R11 | S15.UNW	MER1025487	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Sulfitobacter donghicola | S15.UNW	MER1024348	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Sulfitobacter mediterraneus | S15.UNW	MER1019422	1
700mSIPHEX1_8	family S15 non-peptidase homologues | Tateyamaria sp. ANG-S1 | S15.UNW	MER1019708	1
700mSIPHEX1_8	family S16 non-peptidase homologues | Leisingera sp. ANG-M1 | S16.UNW	MER1032087	1
700mSIPHEX1_8	family S16 non-peptidase homologues | Leisingera sp. ANG-M7 | S16.UNW	MER1030607	1
700mSIPHEX1_8	family S16 non-peptidase homologues | Leisingera sp. ANG-Vp | S16.UNW	MER1035785	1
700mSIPHEX1_8	family S16 non-peptidase homologues | Leisingera sp. ANG1 | S16.UNW	MER1035401	1
700mSIPHEX1_8	family S16 non-peptidase homologues | Phaeobacter inhibens | S16.UNW	MER1033894	1
700mSIPHEX1_8	family S16 non-peptidase homologues | Phaeobacter sp. S26 | S16.UNW	MER1033753	1
700mSIPHEX1_8	family S16 non-peptidase homologues | Ruegeria mobilis | S16.UNW	MER1031750	1
700mSIPHEX1_8	family S16 unassigned peptidases | Epibacterium ulvae | S16.UPW	MER1327777	1
700mSIPHEX1_8	family S16 unassigned peptidases | Leisingera aquimarina | S16.UPW	MER1327325	1
700mSIPHEX1_8	family S16 unassigned peptidases | Leisingera sp. ANG-M1 | S16.UPW	MER1034477	1
700mSIPHEX1_8	family S16 unassigned peptidases | Leisingera sp. ANG-M6 | S16.UPW	MER1327547	1
700mSIPHEX1_8	family S16 unassigned peptidases | Leisingera sp. ANG-M7 | S16.UPW	MER1035175	1
700mSIPHEX1_8	family S16 unassigned peptidases | Leisingera sp. ANG-Vp | S16.UPW	MER1034071	1
700mSIPHEX1_8	family S16 unassigned peptidases | Leisingera sp. ANG1 | S16.UPW	MER1037009	1
700mSIPHEX1_8	family S16 unassigned peptidases | Leisingera sp. JC1 | S16.UPW	MER1327743	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter arcticus | S16.UPW	MER1327345	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter caeruleus | S16.UPW	MER1327966	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter daeponensis | S16.UPW	MER1327869	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter inhibens | S16.UPW	MER1032213	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter leonis | S16.UPW	MER1327385	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter piscinae | S16.UPW	MER1327541	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter porticola | S16.UPW	MER1327477	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter sp. 11ANDIMAR09 | S16.UPW	MER1327415	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter sp. CECT 5382 | S16.UPW	MER1327338	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter sp. S26 | S16.UPW	MER1036156	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter sp. S60 | S16.UPW	MER1327443	1
700mSIPHEX1_8	family S16 unassigned peptidases | Phaeobacter sp. SSK6-1 | S16.UPW	MER1327738	1
700mSIPHEX1_8	family S16 unassigned peptidases | Roseobacter sp. MedPE-SWde | S16.UPW	MER1327539	1
700mSIPHEX1_8	family S16 unassigned peptidases | Ruegeria marisrubri | S16.UPW	MER1327567	1
700mSIPHEX1_8	family S16 unassigned peptidases | Tropicibacter multivorans | S16.UPW	MER1327228	1
700mSIPHEX1_8	family S33 unassigned peptidases | Phaeobacter arcticus | S33.UPW	MER1340096	1
700mSIPHEX1_8	family S33 unassigned peptidases | Phaeobacter leonis | S33.UPW	MER1340647	1
700mSIPHEX1_8	family S33 unassigned peptidases | Phaeobacter sp. 11ANDIMAR09 | S33.UPW	MER1339917	1
700mSIPHEX1_8	family S33 unassigned peptidases | Roseobacter sp. MED193 | S33.UPW	MER0211108	1
700mSIPHEX1_8	family S33 unassigned peptidases | Roseobacter sp. MedPE-SWde | S33.UPW	MER1340651	1
700mSIPHEX1_8	family S54 non-peptidase homologues | Roseobacter sp. MED193 | S54.UNW	MER1080768	1
700mSIPHEX1_8	family S54 unassigned peptidases | Roseobacter sp. MED193 | S54.UPW	MER1082251	1
700mSIPHEX1_8	family S9 unassigned peptidases |  | S09.UPW	MER0477806	2
700mSIPHEX1_8	family S9 unassigned peptidases |  | S09.UPW	MER0478061	2
700mSIPHEX1_8	family S9 unassigned peptidases | Leisingera methylohalidivorans | S09.UPW	MER0504400	1
700mSIPHEX1_8	family S9 unassigned peptidases | Oceanibulbus indolifex | S09.UPW	MER0477676	1
700mSIPHEX1_8	family S9 unassigned peptidases | Phaeobacter gallaeciensis | S09.UPW	MER0477997	1
700mSIPHEX1_8	family S9 unassigned peptidases | Phaeobacter sp. S26 | S09.UPW	MER1026052	1
700mSIPHEX1_8	family S9 unassigned peptidases | Roseobacter sp. AzwK-3b | S09.UPW	MER0477430	1
700mSIPHEX1_8	family S9 unassigned peptidases | Roseobacter sp. GAI101 | S09.UPW	MER0477403	1
700mSIPHEX1_8	family S9 unassigned peptidases | Roseobacter sp. MED193 | S09.UPW	MER0477585	1
700mSIPHEX1_8	family S9 unassigned peptidases | Roseobacter sp. SK209-2-6 | S09.UPW	MER0477991	1
700mSIPHEX1_8	family S9 unassigned peptidases | Roseovarius sp. 217 | S09.UPW	MER0478082	1
700mSIPHEX1_8	family S9 unassigned peptidases | Roseovarius sp. TM1035 | S09.UPW	MER0477683	1
700mSIPHEX1_8	family S9 unassigned peptidases | Ruegeria lacuscaerulensis | S09.UPW	MER1023106	1
700mSIPHEX1_8	family S9 unassigned peptidases | Ruegeria sp. ANG-R | S09.UPW	MER1026817	1
700mSIPHEX1_8	family S9 unassigned peptidases | Ruegeria sp. R11 | S09.UPW	MER0477680	1
700mSIPHEX1_8	family S9 unassigned peptidases | Ruegeria sp. TW15 | S09.UPW	MER0478101	1
700mSIPHEX1_8	family S9 unassigned peptidases | Silicibacter pomeroyi | S09.UPW	MER0068782	1
700mSIPHEX1_8	family S9 unassigned peptidases | Silicibacter sp. TrichCH4B | S09.UPW	MER0477963	1
700mSIPHEX1_8	family S9 unassigned peptidases | Sulfitobacter pseudonitzschiae | S09.UPW	MER1022861	1
700mSIPHEX1_8	family S9 unassigned peptidases | Sulfitobacter sp. CB2047 | S09.UPW	MER1023497	1
700mSIPHEX1_8	family S9 unassigned peptidases | Sulfitobacter sp. EE-36 | S09.UPW	MER0477957	1
700mSIPHEX1_8	family S9 unassigned peptidases | Sulfitobacter sp. NAS-14.1 | S09.UPW	MER0477961	1
700mSIPHEX1_8	family U32 unassigned peptidases | Roseobacter sp. MED193 | U32.UPW	MER0062392	1
700mSIPHEX1_8	family U32 unassigned peptidases | Roseobacter sp. SK209-2-6 | U32.UPW	MER0124947	1
700mSIPHEX1_8	gamma-glutamyltransferase 2 | bacterial | T03.014	MER0172379	1
700mSIPHEX1_8	glutamate synthase | NADPH | C44.003	MER0068695	8
700mSIPHEX1_8	glutamate synthase | NADPH | C44.003	MER0458741	8
700mSIPHEX1_8	glutamate synthase | NADPH | C44.003	MER0458812	8
700mSIPHEX1_8	glutamate synthase | NADPH | C44.003	MER0458868	8
700mSIPHEX1_8	glutamate synthase | NADPH | C44.003	MER0459282	8
700mSIPHEX1_8	glutamate synthase | NADPH | C44.003	MER0459337	8
700mSIPHEX1_8	glutamate synthase | NADPH | C44.003	MER0459902	8
700mSIPHEX1_8	glutamate synthase | NADPH | C44.003	MER0504471	8
700mSIPHEX1_8	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0083405	7
700mSIPHEX1_8	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0141655	7
700mSIPHEX1_8	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0141849	7
700mSIPHEX1_8	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0160798	7
700mSIPHEX1_8	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0504442	7
700mSIPHEX1_8	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0572154	7
700mSIPHEX1_8	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0657719	7
700mSIPHEX1_8	ornithine acetyltransferase precursor | Roseobacter sp. MED193 | T05.001	MER0142851	1
700mSIPHEX1_8	pantetheinyl hydrolase ThnT precursor | Roseobacter sp. MED193 | P01.101	MER0063554	1
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0049044	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0060698	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0060700	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0060701	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0060815	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0062211	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0080464	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0119714	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0142416	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0142975	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0143241	19
700mSIPHEX1_8	peptidase Clp | type 1 | S14.001	MER0144418	19
